timeHist0,timeHist1,timeHist2,timeHist3
3.649999999999995026e+00,5.000000000000000000e-01,3.952093435579168812e+01,3.952093435579192970e+01
3.699999999999994849e+00,5.000000000000000000e-01,3.938156381599740286e+01,3.938156381599762312e+01
3.749999999999994671e+00,5.000000000000000000e-01,3.924400377693257269e+01,3.924400377693280006e+01
3.799999999999994493e+00,5.000000000000000000e-01,3.910820603696340214e+01,3.910820603696362241e+01
3.849999999999994316e+00,5.000000000000000000e-01,3.897412477793125873e+01,3.897412477793147190e+01
3.899999999999994138e+00,5.000000000000000000e-01,3.884171640711343798e+01,3.884171640711365825e+01
3.949999999999993960e+00,5.000000000000000000e-01,3.871093941086536461e+01,3.871093941086559198e+01
3.999999999999993783e+00,5.000000000000000000e-01,3.858175421903215607e+01,3.858175421903237634e+01
4.049999999999993605e+00,5.000000000000000000e-01,3.845412307929361617e+01,3.845412307929382223e+01
4.099999999999993427e+00,5.000000000000000000e-01,3.832800994067396516e+01,3.832800994067418543e+01
4.149999999999993250e+00,5.000000000000000000e-01,3.820338034551041773e+01,3.820338034551064510e+01
4.199999999999993072e+00,5.000000000000000000e-01,3.808020132923122958e+01,3.808020132923144274e+01
4.249999999999992895e+00,5.000000000000000000e-01,3.795844132734620757e+01,3.795844132734642074e+01
4.299999999999992717e+00,5.000000000000000000e-01,3.783807008910025615e+01,3.783807008910046932e+01
4.349999999999992539e+00,5.000000000000000000e-01,3.771905859728390453e+01,3.771905859728413191e+01
4.399999999999992362e+00,5.000000000000000000e-01,3.760137899373511061e+01,3.760137899373532377e+01
4.449999999999992184e+00,5.000000000000000000e-01,3.748500451010285417e+01,3.748500451010306023e+01
4.499999999999992006e+00,5.000000000000000000e-01,3.736990940347724433e+01,3.736990940347745749e+01
4.549999999999991829e+00,5.000000000000000000e-01,3.725606889652136289e+01,3.725606889652159737e+01
4.599999999999991651e+00,5.000000000000000000e-01,3.714345912176824527e+01,3.714345912176845843e+01
4.649999999999991473e+00,5.000000000000000000e-01,3.703205706977313838e+01,3.703205706977335154e+01
4.699999999999991296e+00,5.000000000000000000e-01,3.692184054083461575e+01,3.692184054083481470e+01
